instance,failed,nominal,draws,pm5_low,pm5_high,pm5_strand_draws,pm5_distinct,pm20_low,pm20_high,pm20_strand_draws,pm20_distinct
5,S3,0.962962962962963,20,0.962962962962963,0.962962962962963,0,1,0.962962962962963,0.962962962962963,0,1
5,W1,0.5925925925925926,20,0.5925925925925926,0.5925925925925926,0,1,0.5925925925925926,0.5925925925925926,0,1
5,W2,0.8518518518518519,20,0.8518518518518519,0.8518518518518519,0,1,0.8518518518518519,0.8888888888888888,0,2
5,W3,0.6666666666666667,20,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.7391304347826086,0,2
10,F1,0.75,20,0.75,0.75,0,1,0.75,0.75,0,1
10,F2,0.7692307692307692,20,0.7692307692307692,0.7692307692307692,0,1,0.7692307692307692,0.7692307692307692,0,1
10,F3,0.75,20,0.75,0.75,0,1,0.75,0.75,0,1
10,S1,0.6923076923076923,20,0.6923076923076923,0.6923076923076923,0,1,0.6923076923076923,0.8,0,2
10,S2,0.8461538461538461,20,0.8461538461538461,0.8461538461538461,0,1,0.8461538461538461,0.9,0,2
10,S3,0.3076923076923077,20,0.3076923076923077,0.3076923076923077,0,1,0.3076923076923077,0.6923076923076923,0,3
10,W1,0.85,20,0.85,0.85,0,1,0.85,0.85,0,1
10,W2,0.15384615384615385,20,0.15384615384615385,0.15384615384615385,0,1,0.15384615384615385,0.15384615384615385,0,1
10,W3,0.35,20,0.35,0.35,0,1,0.35,0.35,0,1
11,F1,0.8695652173913043,20,0.8695652173913043,0.8695652173913043,0,1,0.8695652173913043,0.8695652173913043,0,1
11,F2,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
11,F3,0.4444444444444444,20,0.0,0.4444444444444444,9,2,0.0,0.4444444444444444,9,2
11,S1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
11,S2,0.7058823529411764,20,0.7058823529411764,0.7058823529411764,0,1,0.7058823529411764,0.7058823529411764,0,1
11,S3,0.2941176470588235,20,0.2941176470588235,0.2941176470588235,0,1,0.2941176470588235,0.2941176470588235,0,1
11,S4,0.7647058823529411,20,0.7647058823529411,0.7647058823529411,0,1,0.7647058823529411,0.7647058823529411,0,1
11,W1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
11,W2,0.5652173913043479,20,0.5652173913043479,0.5652173913043479,0,1,0.5652173913043479,0.5652173913043479,0,1
11,W3,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
13,F1,0.8648648648648649,20,0.8648648648648649,0.8648648648648649,0,1,0.6153846153846154,0.8648648648648649,0,2
13,F2,0.8918918918918919,20,0.8918918918918919,0.8918918918918919,0,1,0.6923076923076923,0.8918918918918919,0,3
13,F3,0.0,20,0.0,0.23076923076923073,11,2,0.0,0.43243243243243246,13,4
13,S1,0.8378378378378378,20,0.8378378378378378,0.8378378378378378,0,1,0.5384615384615384,0.8378378378378378,0,3
13,S2,0.6923076923076923,20,0.6923076923076923,0.7297297297297297,0,2,0.23076923076923073,0.7297297297297297,0,3
13,S3,0.7837837837837838,20,0.7837837837837838,0.7837837837837838,0,1,0.3846153846153846,0.7837837837837838,0,2
13,W1,0.21621621621621623,20,0.21621621621621623,0.21621621621621623,0,1,0.0,0.21621621621621623,3,2
13,W2,0.5384615384615384,20,0.5384615384615384,0.5384615384615384,0,1,0.5384615384615384,0.8378378378378378,0,2
13,W3,0.3076923076923077,20,0.3076923076923077,0.3076923076923077,0,1,0.3076923076923077,0.3076923076923077,0,1
16,F1,0.8809523809523809,20,0.8809523809523809,0.8809523809523809,0,1,0.8809523809523809,0.8809523809523809,0,1
16,F2,0.5714285714285714,20,0.5714285714285714,0.5714285714285714,0,1,0.5714285714285714,0.5714285714285714,0,1
16,F3,0.7380952380952381,20,0.7380952380952381,0.7857142857142857,0,2,0.7380952380952381,0.7857142857142857,0,3
16,F4,0.8809523809523809,20,0.8809523809523809,0.8809523809523809,0,1,0.8809523809523809,0.8809523809523809,0,1
16,S1,0.7380952380952381,20,0.7380952380952381,0.7380952380952381,0,1,0.7380952380952381,0.7857142857142857,0,2
16,S2,0.5952380952380952,20,0.5952380952380952,0.5952380952380952,0,1,0.5952380952380952,0.5952380952380952,0,1
16,S3,0.4285714285714286,20,0.4285714285714286,0.4285714285714286,0,1,0.4285714285714286,0.4285714285714286,0,1
16,W1,0.5,20,0.5,0.5,0,1,0.5,0.5,0,1
16,W2,0.8333333333333334,20,0.8333333333333334,0.8333333333333334,0,1,0.8333333333333334,0.8333333333333334,0,1
16,W3,0.0,20,0.0,0.5238095238095238,6,2,0.0,0.5238095238095238,17,2
17,F1,0.6428571428571428,20,0.6428571428571428,0.6428571428571428,0,1,0.5,0.6428571428571428,0,3
17,F2,0.2142857142857143,20,0.0714285714285714,0.2142857142857143,0,2,0.0,0.2142857142857143,1,4
17,F3,0.0,20,0.0,0.1785714285714286,10,3,0.0,0.1785714285714286,12,3
17,S1,0.3571428571428571,20,0.3571428571428571,0.3571428571428571,0,1,0.2142857142857143,0.3571428571428571,0,2
17,S2,0.8214285714285714,20,0.8214285714285714,0.8214285714285714,0,1,0.8214285714285714,0.8571428571428572,0,2
17,S3,0.5714285714285714,20,0.5714285714285714,0.5714285714285714,0,1,0.4285714285714286,0.5714285714285714,0,3
17,S4,0.7857142857142857,20,0.7857142857142857,0.7857142857142857,0,1,0.7857142857142857,0.8571428571428572,0,2
17,W1,0.3571428571428571,20,0.3571428571428571,0.3571428571428571,0,1,0.3571428571428571,0.4285714285714286,0,2
17,W2,0.7142857142857143,20,0.7142857142857143,0.7142857142857143,0,1,0.2857142857142857,0.7142857142857143,0,3
17,W3,0.2142857142857143,20,0.2142857142857143,0.3928571428571429,0,2,0.2142857142857143,0.3928571428571429,0,2
17,W4,0.2142857142857143,20,0.2142857142857143,0.2142857142857143,0,1,0.0,0.3214285714285714,1,4
19,F1,0.5882352941176471,20,0.5294117647058824,0.5882352941176471,0,2,0.5294117647058824,0.5882352941176471,0,2
19,F2,0.7647058823529411,20,0.7647058823529411,0.8235294117647058,0,2,0.7647058823529411,0.8235294117647058,0,2
19,F3,0.8823529411764706,20,0.8823529411764706,0.8823529411764706,0,1,0.8823529411764706,0.8823529411764706,0,1
19,F4,0.9411764705882353,20,0.9411764705882353,0.9411764705882353,0,1,0.9411764705882353,0.9411764705882353,0,1
19,S1,0.9411764705882353,20,0.9411764705882353,0.9411764705882353,0,1,0.9411764705882353,0.9411764705882353,0,1
19,S2,0.8235294117647058,20,0.7647058823529411,0.8235294117647058,0,2,0.7647058823529411,0.8235294117647058,0,2
19,S3,0.5882352941176471,20,0.5882352941176471,0.6470588235294117,0,2,0.5882352941176471,0.6470588235294117,0,2
