instance,failed,satisfaction,exact_low,exact_high,near_1pct_low,near_1pct_high,near_5pct_low,near_5pct_high,perturbed_low,perturbed_high
0,F1,0.7454545454545455,0.37499996874999997,0.6744186111111111,0.21062468749999996,0.7166279444444444,0.12499996874999997,0.7454545370370371,0.4814814814814815,0.4814815555555556
0,F2,0.6363636363636364,0.2592592592592593,0.444444462962963,0.2592592407407408,0.48037042592592594,0.1791665,0.6115385,0.2592592592592593,0.2592592777777777
0,F3,0.6909090909090909,0.40740738888888894,0.40740740740740744,0.37037035185185185,0.4487037777777778,0.37037035185185185,0.6138889624999999,0.40740738888888894,0.40740742592592594
0,S1,0.7363636363636363,0.4629629629629629,0.6282051416666667,0.38999966666666663,0.6876923888888888,0.0,0.7363636296296296,0.4629629629629629,0.4629629814814815
0,S2,0.7,0.40740738888888894,0.42592592592592593,0.38888887037037045,0.46805562962962965,0.38888887037037045,0.6365741481481482,0.40740738888888894,0.40740742592592594
0,S3,0.8363636363636364,0.5833333333333333,0.8363636370370371,0.459583125,0.8363636370370371,0.24999995833333333,0.8363636370370371,0.6666666666666667,0.6666666851851852
0,W1,0.8,0.3125,0.744186053125,0.31249996874999997,0.7803489074074074,0.31249996874999997,0.8,0.5925925925925926,0.5925926666666667
0,W2,0.8909090909090909,0.7777777777777778,0.7777777962962963,0.7777777592592593,0.8351852592592592,0.4999999583333333,0.890909090625,0.7777777777777778,0.7777777962962963
0,W3,0.8727272727272728,0.7407407407407407,0.7407407407407407,0.7407407222222222,0.7948148888888888,0.41666662500000007,0.8727272708333333,0.7407407407407407,0.7407407592592592
0,W4,0.7090909090909091,0.0,0.0,0.0,0.09083350000000001,0.0,0.4541668333333333,0.0,0.0
1,F1,0.8518518518518519,0.6666666666666667,0.6666667083333333,0.666666625,0.7554168958333334,0.666666625,0.85185185,0.708333275,0.7083333583333333
1,F2,0.7222222222222222,0.375,0.3750000416666667,0.3749999583333333,0.426041875,0.3749999583333333,0.6302085208333332,0.375,0.3750000416666667
1,F3,0.5925925925925926,0.33333333333333337,0.33333337499999993,0.29722204166666666,0.4416671666666666,0.15277762500000003,0.5925925916666666,0.5,0.5000000333333333
1,F4,0.9444444444444444,0.875,0.8750000208333333,0.8749999583333333,0.9444444433333333,0.8749999583333333,0.9444444433333333,0.875,0.875000025
1,S1,0.6851851851851851,0.33333333333333337,0.33333337499999993,0.30152762499999997,0.381041875,0.29166662499999996,0.5718752083333334,0.33333333333333337,0.33333337499999993
1,S2,0.5925925925925926,0.08333333333333337,0.33333337499999993,0.08333329166666659,0.37229187500000005,0.08333329166666659,0.5281252083333334,0.33333258333333327,0.33333337499999993
1,S3,0.7592592592592593,0.45833333333333337,0.45833337499999993,0.4583332916666667,0.5177085416666667,0.4583332916666667,0.7552085208333333,0.45833333333333337,0.45833337499999993
1,W1,0.7407407407407407,0.41666666666666663,0.7083333541666667,0.41666662500000007,0.74074074,0.41666662500000007,0.74074074,0.708333275,0.7083333583333333
1,W2,0.6481481481481481,0.33333333333333337,0.6481481333333334,0.3020831666666667,0.6481481333333334,0.2083332916666666,0.6481481333333334,0.6,0.6000000333333333
1,W3,0.9074074074074074,0.7916666666666666,0.7916666875,0.791666625,0.86312525,0.791666625,0.9074074066666666,0.7916666666666666,0.7916666916666667
1,W4,0.9259259259259259,0.8333333333333334,0.8333333541666667,0.8333332916666667,0.91562525,0.8333332916666667,0.925925925,0.8333333333333334,0.8333333583333333
3,F1,0.8952380952380953,0.7884615384615384,0.7884615576923077,0.7884615192307692,0.8942309038461539,0.7884615192307692,0.8952380943396226,0.7884615384615384,0.7884615576923077
3,F2,0.8571428571428572,0.7115384615384616,0.7115384807692308,0.7115384423076923,0.8000001346153847,0.7115384423076923,0.8571428566037735,0.7115384615384616,0.7115384807692308
3,F3,0.6666666666666667,0.32692307692307687,0.32692309615384607,0.3269230576923078,0.3913463076923077,0.3269230576923078,0.6490386153846154,0.32692307692307687,0.32692309615384607
3,S1,0.9142857142857143,0.8269230769230769,0.8269230961538461,0.8269230576923077,0.9142857134615384,0.8269230576923077,0.9142857134615384,0.8269230769230769,0.8269230942307693
3,S2,0.780952380952381,0.5576923076923077,0.5576923269230769,0.5576922884615385,0.6480770576923076,0.5576922884615385,0.7809523773584905,0.5576923076923077,0.5576923269230769
3,S3,0.6285714285714286,0.25,0.2500000192307692,0.2499999807692308,0.30826936538461536,0.2499999807692308,0.5413462884615384,0.25,0.2500000192307692
3,W1,0.5428571428571429,0.07692307692307687,0.07692309615384607,0.07692305769230778,0.13288475,0.07692305769230778,0.3567309038461539,0.07692307692307687,0.07692309615384607
3,W2,0.6952380952380952,0.3846153846153846,0.3846153846153846,0.3846153653846154,0.4175962115384615,0.3846153653846154,0.5495193076923077,0.3846153846153846,0.3846154038461539
3,W3,0.8952380952380953,0.7884615384615384,0.7884615384615384,0.7884615192307692,0.8366346826923077,0.7884615192307692,0.8952380943396226,0.7884615384615384,0.7884615576923077
4,F1,0.8282828282828283,0.679245283018868,0.8282828282608696,0.6304347608695652,0.8282828282608696,0.6304347608695652,0.8282828282608696,0.679245283018868,0.6792453396226414
4,F2,0.8282828282828283,0.7391304130434783,0.7391304565217391,0.6304347608695652,0.8282828282608696,0.6304347608695652,0.8282828282608696,0.7391303695652174,0.7391304565217391
4,F3,0.8484848484848485,0.7826086739130436,0.8484848478260869,0.674999804347826,0.8484848478260869,0.6739130217391305,0.8484848478260869,0.7924528113207547,0.792452962264151
4,S1,0.7575757575757576,0.5869565,0.7173913260869564,0.4930432826086957,0.7575757547169811,0.4782608478260869,0.7575757547169811,0.717391152173913,0.7173913260869564
4,S2,0.6363636363636364,0.4565217173913043,0.4565217608695652,0.3808693913043478,0.5321740652173913,0.21739128260869567,0.6363636304347826,0.45652167391304344,0.4565217608695652
4,S3,0.7272727272727273,0.5217391086956522,0.6521739347826087,0.4323911086956521,0.7272727173913043,0.4130434565217391,0.7272727173913043,0.6521737608695652,0.6521739347826087
4,W1,0.9494949494949495,0.9056603773584906,0.9056603962264151,0.8913043260869565,0.9494949490566038,0.8913043260869565,0.9494949490566038,0.9056603773584906,0.9056604245283019
4,W2,0.8888888888888888,0.8695651956521739,0.8695652391304348,0.7608695434782609,0.8888888886792453,0.7608695434782609,0.8888888886792453,0.8695651956521739,0.8695652369565218
4,W3,0.696969696969697,0.4565217173913043,0.4565217608695652,0.37173895652173916,0.5413045217391304,0.34782606521739123,0.6969696956521739,0.45652167391304344,0.4565217608695652
4,W4,0.7676767676767677,0.5660377358490566,0.5660377547169811,0.566037716981132,0.656792603773585,0.4999999782608695,0.7676767608695652,0.5660377358490566,0.5660377924528301
5,F1,0.96,0.9259259259259259,0.9259259444444444,0.9130434347826086,0.96,0.9130434347826086,0.96,0.9259259259259259,0.9259259407407407
5,F2,0.74,0.5185185185185186,0.5185185555555556,0.5185184814814815,0.5833334814814815,0.5185184814814815,0.74,0.5185185185185186,0.5185185555555556
5,F3,0.98,0.962962962962963,0.9629629814814815,0.9565216956521739,0.98,0.9565216956521739,0.98,0.962962962962963,0.9629629788888889
5,S1,0.96,0.9259259259259259,0.9259259444444444,0.9160866956521739,0.96,0.9130434347826086,0.96,0.9259259259259259,0.9259259407407407
5,S2,0.98,0.962962962962963,0.9629629814814815,0.9565216956521739,0.98,0.9565216956521739,0.98,0.962962962962963,0.9629629788888889
5,S3,0.98,0.962962962962963,0.9629629814814815,0.9565216956521739,0.98,0.9565216956521739,0.98,0.962962962962963,0.9629629788888889
5,W1,0.78,0.5925925925925926,0.5925926296296296,0.5925925555555556,0.6451853518518518,0.5925925555555556,0.78,0.5925925925925926,0.5925926296296296
5,W2,0.92,0.8518518518518519,0.8518518888888889,0.8518518148148149,0.92,0.8260869130434783,0.92,0.8518518518518519,0.8518518666666667
5,W3,0.8200000000000001,0.6666666666666667,0.6666667037037037,0.6666666296296296,0.7877781111111111,0.6086956086956522,0.82,0.6666666666666667,0.6666666814814814
10,F1,0.8484848484848485,0.75,0.75000005,0.74999995,0.8484848461538461,0.6153845384615384,0.8484848461538461,0.75,0.75000004
10,F2,0.9090909090909091,0.7692307692307692,0.7692308461538462,0.7692306923076924,0.9076930769230769,0.7692306923076924,0.9090909076923077,0.7692307692307692,0.7692308307692308
10,F3,0.8484848484848485,0.75,0.75000005,0.74999995,0.8255004,0.6153845384615384,0.8484848461538461,0.75,0.75000004
10,S1,0.8787878787878788,0.6923076923076923,0.6923077692307693,0.6923076153846154,0.8184621538461538,0.6923076153846154,0.8787878769230769,0.6923076923076923,0.6923077538461538
10,S2,0.9393939393939394,0.8461538461538461,0.846153923076923,0.8461537692307692,0.9393939392307692,0.8461537692307692,0.9393939392307692,0.8461538461538461,0.8461539076923077
10,S3,0.7272727272727273,0.3076923076923077,0.3076923846153845,0.3076922307692308,0.4100006153846154,0.3076922307692308,0.727272725,0.3076923076923077,0.30769236923076926
10,W1,0.9090909090909091,0.85,0.85000005,0.84999995,0.9090909076923077,0.7692306923076924,0.9090909076923077,0.85,0.8500000400000001
10,W2,0.6666666666666667,0.15384615384615385,0.15384623076923076,0.15384607692307695,0.23615461538461535,0.15384607692307695,0.5653853846153847,0.15384615384615385,0.15384623076923076
10,W3,0.6060606060606061,0.35,0.35000005,0.34999995000000006,0.4035002999999999,0.34999995000000006,0.606060605,0.35,0.35000005
11,F1,0.9734513274336283,0.8695652173913043,0.8695652608695652,0.8695651739130434,0.9610389608695652,0.8695651739130434,0.9610389608695652,0.8695652173913043,0.8695652478260869
11,F2,0.6902654867256637,0.0,0.0,0.0,0.09647082352941172,0.0,0.434408652173913,0.0,5.88235294918249e-08
11,F3,0.7079646017699115,0.0,0.5714285695652175,0.0,0.5714285695652175,0.0,0.5714285695652175,0.0,2.1739130440234788e-07
11,S1,0.752212389380531,0.0,5.88235294918249e-08,0.0,0.10941199999999995,0.0,0.5333333913043479,0.0,5.88235294918249e-08
11,S2,0.9557522123893806,0.7058823529411764,0.7058823823529412,0.705882294117647,0.8835296764705882,0.705882294117647,0.9557522123529412,0.7058823529411764,0.7058823941176471
11,S3,0.8053097345132744,0.2941176470588235,0.2941176470588235,0.2941175882352942,0.4379414411764706,0.04347821739130431,0.8053097347826087,0.2941176470588235,0.29411770588235286
11,S4,0.9646017699115044,0.7647058823529411,0.7647059117647059,0.7647058235294117,0.9208825869565217,0.7647058235294117,0.96460177,0.7647058823529411,0.7647059235294118
11,W1,0.7699115044247787,0.0,0.0,0.0,0.07098052941176469,0.0,0.3549021176470588,0.0,5.88235294918249e-08
11,W2,0.911504424778761,0.5652173913043479,0.5652174347826087,0.565217347826087,0.7986960869565217,0.565217347826087,0.8701298695652173,0.5652173913043479,0.5652174217391304
11,W3,0.49557522123893805,0.0,0.25974025925925925,0.0,0.25974025925925925,0.0,0.25974025925925925,0.0,2.1739130440234788e-07
13,F1,0.9519230769230769,0.8648648648648649,0.8648648918918919,0.6153845384615384,0.9519230756756757,0.6153845384615384,0.9519230756756757,0.8648648648648649,0.8648649810810811
13,F2,0.9615384615384616,0.8918918918918919,0.891891918918919,0.6923076153846154,0.9615384605263158,0.6923076153846154,0.9615384605263158,0.8918918918918919,0.8918923918918918
13,F3,0.7980769230769231,0.0,0.23076930769230763,0.0,0.5873017027027027,0.0,0.7743590054054054,0.0,7.692307690820854e-08
13,S1,0.9423076923076923,0.8378378378378378,0.8378378648648649,0.5384614615384615,0.9331361423076923,0.5384614615384615,0.9423076918918919,0.8378378378378378,0.837837954054054
13,S2,0.9038461538461539,0.6923076153846154,0.8000000189189189,0.23076915384615393,0.880274775,0.23076915384615393,0.903846152631579,0.6923073615384616,0.6923077923076923
13,S3,0.9230769230769231,0.7837837837837838,0.7837838108108108,0.44230661538461535,0.9008876375,0.3846153076923078,0.9230769230769231,0.7837837837837838,0.7837839
13,W1,0.7211538461538461,0.21621621621621623,0.2162162432432433,0.21621618918918917,0.34973,0.0,0.6313609923076923,0.0,4.999999999588667e-07
13,W2,0.9423076923076923,0.5384615384615384,0.5384616153846153,0.5384614615384615,0.9226985538461538,0.5384614615384615,0.9423076918918919,0.5384615384615384,0.538461576923077
13,W3,0.9134615384615384,0.3076923076923077,0.30769233076923075,0.3076922307692308,0.4733336384615384,0.3076922307692308,0.9134615375,0.3076923076923077,0.30769233076923075
16,F1,0.9074074074074074,0.8809523809523809,0.8809523928571429,0.8724995833333333,0.9074074071428572,0.5833332499999999,0.9074074071428572,0.8809523809523809,0.8809523952380952
16,F2,0.6666666666666667,0.5714285714285714,0.5714285714285714,0.5714285476190476,0.6009524761904761,0.48333291666666667,0.6666666666666667,0.5714285714285714,0.5714285952380953
16,F3,0.7962962962962963,0.7380952380952381,0.7857143095238095,0.6841662500000001,0.7962962952380952,0.2541662499999999,0.7962962952380952,0.7857142595238096,0.7857146761904762
16,F4,0.9074074074074074,0.8809523809523809,0.8809523928571429,0.87666625,0.9074074071428572,0.5833332499999999,0.9074074071428572,0.8809523809523809,0.8809523952380952
16,S1,0.7962962962962963,0.7380952380952381,0.7380952619047618,0.7380952142857142,0.7962962952380952,0.34166624999999995,0.7962962952380952,0.785714169047619,0.7857146761904762
16,S2,0.6851851851851851,0.5952380952380952,0.595238119047619,0.5952380714285714,0.6195239047619048,0.574999625,0.6851851833333333,0.5952380952380952,0.595238119047619
16,S3,0.5555555555555556,0.4285714285714286,0.4285714285714286,0.4285714047619047,0.4476191190476191,0.4285714047619047,0.5238095952380952,0.4285714285714286,0.4285714523809524
16,W1,0.6111111111111112,0.5,0.5000000238095239,0.4999999761904762,0.5239286666666667,0.4999999761904762,0.6111111083333334,0.5,0.5000000238095239
16,W2,0.8703703703703703,0.8333333333333334,0.8333333452380952,0.8333333095238096,0.8698810476190476,0.4166665833333333,0.8703703666666667,0.8333333333333334,0.8333333476190476
16,W3,0.6296296296296297,0.0,0.629629619047619,0.0,0.629629619047619,0.0,0.629629619047619,0.0,8.33333332339592e-08
17,F1,0.8194444444444444,0.6428570714285714,0.6428572142857143,0.41999946428571433,0.7521429642857143,0.0714285,0.8194444421052631,0.6428570714285714,0.6428571857142857
17,F2,0.6388888888888888,0.0714285,0.2142857857142857,0.0,0.4250007857142857,0.0,0.6078948214285714,0.07142814285714283,0.07142935714285714
17,F3,0.625,0.0,0.35714287857142857,0.0,0.41928599999999994,0.0,0.625,0.0,7.142857139097458e-08
17,S1,0.7638888888888888,0.3571427857142858,0.3571429285714285,0.15785657142857146,0.612858,0.0,0.7638888857142857,0.3571427857142858,0.35714290000000004
17,S2,0.9305555555555556,0.8214285714285714,0.8214286071428571,0.7414279642857142,0.9128572642857142,0.5454544545454545,0.9305555554545455,0.8214285714285714,0.8214286071428571
17,S3,0.8055555555555556,0.5714285,0.5714286428571429,0.3785709285714286,0.7342858714285714,0.0,0.8055555545454546,0.5714285,0.5714286142857143
17,S4,0.9166666666666666,0.7857142857142857,0.7857143214285714,0.7685708214285714,0.8792858357142858,0.45454536363636366,0.9166666642857143,0.7857142857142857,0.7857143214285714
17,W1,0.75,0.3571428571428571,0.35714289285714285,0.35714282142857134,0.46714307142857137,0.2142856428571429,0.6816327636363637,0.3571428571428571,0.35714289285714285
17,W2,0.8611111111111112,0.7142856785714287,0.7142857499999999,0.5385702142857143,0.78982155,0.26363584545454544,0.8611111090909092,0.7142856928571428,0.7142857499999999
17,W3,0.7361111111111112,0.2142857142857143,0.5476190714285715,0.2142856428571429,0.6340478785714285,0.18181809090909096,0.7142857142857143,0.2142857142857143,0.2142857857142857
17,W4,0.7361111111111112,0.2142856428571429,0.2142857857142857,0.0714285,0.41785785714285706,0.0,0.7361111090909092,0.2142856428571429,0.2142857857142857
19,F1,0.7037037037037037,0.5294117647058824,0.5882353235294118,0.529411705882353,0.6270591470588235,0.529411705882353,0.7037037,0.5882351176470588,0.5882353294117647
19,F2,0.8518518518518519,0.7647058823529411,0.8235294411764706,0.7647058235294117,0.8518518500000001,0.5999999,0.8518518500000001,0.8235292352941177,0.8235294470588235
19,F3,0.9259259259259259,0.8823529411764706,0.8823529705882353,0.8823528823529412,0.9259259235294117,0.7999999,0.9259259235294117,0.8823529411764706,0.8823529764705882
19,F4,0.962962962962963,0.9411764705882353,0.9411765,0.90099905,0.9629629629411764,0.8999999,0.9629629629411764,0.9411764705882353,0.9411765064705883
19,S1,0.962962962962963,0.9411764705882353,0.9411765,0.8999999,0.9629629629411764,0.8999999,0.9629629629411764,0.9411764705882353,0.9411765064705883
19,S2,0.8518518518518519,0.7647058823529411,0.8235294411764706,0.7647058235294117,0.8518518500000001,0.5999999,0.8518518500000001,0.8235292352941177,0.8235294470588235
19,S3,0.7407407407407407,0.5882352941176471,0.6470588529411765,0.5882352352941176,0.6870591176470588,0.5599993999999999,0.74074074,0.6470586470588235,0.6470588588235294
19,S4,0.7777777777777778,0.6470588235294117,0.7058823823529412,0.6470587647058823,0.7517650588235294,0.5099993,0.7777777764705882,0.7058821764705883,0.705882388235294
19,W1,0.8888888888888888,0.8235294117647058,0.8823529705882353,0.8204994,0.8888888882352941,0.6999999,0.8888888882352941,0.8823527647058823,0.8823529764705882
19,W2,0.8518518518518519,0.7647058823529411,0.7647059117647059,0.7647058235294117,0.8173533235294117,0.5999999,0.8518518500000001,0.7647058823529411,0.7647059176470588
19,W3,0.7407407407407407,0.4999999500000001,0.74074074,0.4254993,0.74074074,0.2999999,0.74074074,0.49999996999999996,0.5000003000000001
19,W4,0.7407407407407407,0.5882352941176471,0.5882353235294118,0.5882352352941176,0.627647411764706,0.5882352352941176,0.74074074,0.5882352941176471,0.5882353294117647
23,F1,0.768595041322314,0.33333333333333337,0.33333335714285717,0.33333330952380946,0.4871430952380953,0.0,0.7676471444444445,0.33333333333333337,0.33333335714285717
23,F2,0.8760330578512396,0.6428571428571428,0.6428571666666667,0.6327771111111111,0.7706863714285714,0.16666661111111114,0.8760330555555556,0.6428571428571428,0.6428571666666667
23,F3,0.7024793388429752,0.1428571428571429,0.1428571666666666,0.1428571190476191,0.2321430476190477,0.0,0.47794123809523814,0.1428571428571429,0.1428571666666666
23,S1,0.7933884297520661,0.40476190476190477,0.40476192857142856,0.40476188095238097,0.5280954761904761,0.0,0.7637255777777777,0.40476190476190477,0.40476192857142856
23,S2,0.6611570247933884,0.023809523809523836,0.023809547619047522,0.02380950000000004,0.12952399999999997,0.0,0.4137255476190477,0.023809523809523836,0.023809547619047522
23,S3,0.5950413223140496,0.0,2.3809523796991527e-08,0.0,0.06619064285714282,0.0,0.24411771428571427,0.0,2.3809523796991527e-08
23,W1,0.8429752066115702,0.5476190476190477,0.5476190714285715,0.5476190238095238,0.6773811904761905,0.0208330000000001,0.8429752054054054,0.5476190476190477,0.5476190714285715
23,W2,0.859504132231405,0.29166666666666663,0.2916667083333334,0.29166662499999996,0.47472237500000003,0.29166662499999996,0.8508572,0.29166666666666663,0.2916667083333334
23,W3,0.9256198347107438,0.7499999791666667,0.9016393486486487,0.6249999583333334,0.9256198333333333,0.4999999444444445,0.9256198333333333,0.8378378243243243,0.8378380513513514
27,F1,0.7204301075268817,0.5094339622641509,0.5094339811320755,0.5094339433962264,0.606604,0.0,0.7204301052631579,0.5094339622641509,0.5094339999999999
27,F2,0.6236559139784946,0.339622641509434,0.33962266037735844,0.33962262264150944,0.4215096603773585,0.0,0.6196851238095238,0.339622641509434,0.3396226792452831
27,F3,0.6989247311827957,0.4716981132075472,0.4905660566037736,0.4716980943396226,0.5271698679245282,0.4716980943396226,0.6169811886792453,0.4716981132075472,0.4716981509433962
27,S1,0.8602150537634409,0.7547169811320755,0.754717,0.7190471428571429,0.8417323471698113,0.3210524736842105,0.8602150523809524,0.7547169811320755,0.7547170188679245
27,S2,0.6774193548387097,0.4339622641509434,0.43396228301886797,0.43396224528301885,0.5215096037735849,0.0,0.6774193526315789,0.4339622641509434,0.4339623018867924
27,S3,0.9032258064516129,0.8301886792452831,0.8301886981132075,0.6819041904761904,0.9032258047619047,0.5263157368421053,0.9032258047619047,0.8301886792452831,0.8301887113207547
27,S4,0.8172043010752688,0.679245283018868,0.6792453018867926,0.6792452641509434,0.7553774528301886,0.3291665238095238,0.8172043,0.679245283018868,0.6792453207547169
27,W1,0.8387096774193549,0.7169811320754718,0.7169811509433962,0.7169811132075472,0.7820755849056604,0.22368389473684203,0.8387096761904762,0.7169811320754718,0.7169811698113208
27,W2,0.8817204301075269,0.7924528301886793,0.7924528490566037,0.6995231904761905,0.867213979245283,0.44649099999999997,0.8817204285714285,0.7924528301886793,0.7924528679245283
